ProductCode,Price,Maker,Name,Description,Height,Width,Depth,Materials,Technique,Signed,Firing Technique,Decoration
G173Y287,1464.0,Carolyn Genders,mellow yellow,"This joyfully coloured sculptural vessel is hand-built in white earthenware clay. The abstract and detailed surface is achieved through inscribed marks, incising and scarifying through layers of brightly coloured matt vitreous slips and burnished terra sigillata.",22.5,33.0,28.0,Earthenware,Hand Built,Signed,,"Slip Decoration, Sgraffito"
JK375Y209,49.0,John Kershaw,flattened vase with colour small,"This stoneware vase is hand-built with a sandy textured surface, splashes of vibrant colour, and a deep turquoise interior.",14.5,6.0,3.5,Stoneware,Hand Built,Signed,Electric,
JK375Y208,49.0,John Kershaw,flattened vase with colour small,"This stoneware vase is hand-built with a sandy textured surface, splashes of vibrant colour, and a deep turquoise interior.",14.5,6.0,3.0,Stoneware,Hand Built,Signed,Electric,
JK375Y207,49.0,John Kershaw,flattened vase with colour small,"This stoneware vase is hand-built with a sandy textured surface, splashes of vibrant colour, and a deep turquoise interior.",15.0,6.0,3.5,Stoneware,Hand Built,Signed,Electric,
JK375Y206,49.0,John Kershaw,flattened vase with colour small,"This stoneware vase is hand-built with a sandy textured surface, splashes of vibrant colour, and a deep turquoise interior.",14.0,7.0,4.5,Stoneware,Hand Built,Signed,Electric,
JK375Y205,49.0,John Kershaw,flattened vase with colour small,"This stoneware vase is hand-built with a sandy textured surface, splashes of vibrant colour, and a deep turquoise interior.",14.0,7.5,4.5,Stoneware,Hand Built,Signed,Electric,
JK375Y204,49.0,John Kershaw,flattened vase with colour small,"This stoneware vase is hand-built with a sandy textured surface, splashes of vibrant colour, and a deep turquoise interior.",14.0,7.0,4.5,Stoneware,Hand Built,Signed,Electric,
JK375Y201,44.0,John Kershaw,flattened vase small,This stoneware vase is hand-built. Elements of John’s inspiration by ancient Greek pottery can be detected in the sandy textured surface and the deep turquoise interior.,14.5,6.0,3.5,Stoneware,Hand Built,Signed,Electric,
JK375Y200,44.0,John Kershaw,flattened vase small,This stoneware vase is hand-built. Elements of John’s inspiration by ancient Greek pottery can be detected in the sandy textured surface and the deep turquoise interior.,14.5,6.0,3.5,Stoneware,Hand Built,Signed,Electric,
JK375Y199,44.0,John Kershaw,flattened vase small,This stoneware vase is hand-built. Elements of John’s inspiration by ancient Greek pottery can be detected in the sandy textured surface and the deep turquoise interior.,15.0,6.5,3.0,Stoneware,Hand Built,Signed,Electric,
JK375Y198,44.0,John Kershaw,flattened vase small,This stoneware vase is hand-built. Elements of John’s inspiration by ancient Greek pottery can be detected in the sandy textured surface and the deep turquoise interior.,14.5,6.0,4.0,Stoneware,Hand Built,Signed,Electric,
JK375Y197,54.0,John Kershaw,flattened vase,This stoneware vase is hand-built. Elements of John’s inspiration by ancient Greek pottery can be detected in the sandy textured surface and the deep turquoise interior.,20.0,7.0,5.0,Stoneware,Hand Built,Signed,Electric,
JK375Y195,54.0,John Kershaw,flattened vase,This stoneware vase is hand-built. Elements of John’s inspiration by ancient Greek pottery can be detected in the sandy textured surface and the deep turquoise interior.,20.0,9.0,5.5,Stoneware,Hand Built,Signed,Electric,
JK375Y193,78.0,John Kershaw,Jug round,"This stoneware jug is wheel-thrown. Elements of John’s inspiration by ancient Greek pottery can be detected such as in the double coil handle in a rich Mediterranean blue and the sandy, textured surface.",19.0,14.0,10.5,Stoneware,Thrown,Signed,Electric,
JK375Y192,54.0,John Kershaw,Jug small round,"This stoneware jug is wheel-thrown. Elements of John’s inspiration by ancient Greek pottery can be detected such as in the double coil handle in a rich Mediterranean blue and the sandy, textured surface.",14.0,10.5,9.0,Stoneware,Thrown,Signed,Electric,
JK375Y190,54.0,John Kershaw,Jug small round,"This stoneware jug is wheel-thrown. Elements of John’s inspiration by ancient Greek pottery can be detected such as in the double coil handle in a rich Mediterranean blue and the sandy, textured surface.",15.5,11.5,8.5,Stoneware,Thrown,Signed,Electric,
JD91Y778,134.0,Jack Doherty,Porcelain Beaker,"This beaker is wheel-thrown and altered with a bold simplicity of form, using one clay (porcelain), one colouring mineral and one single firing technique to create complex and distinctive surface colours and texture. Jack combines contemporary design with traditional processes and materials.",9.0,10.0,,Porcelain,Thrown,Signed,,
JD91Y784,793.0,Jack Doherty,Tall Vase,"This vase is wheel-thrown and altered with a bold simplicity of form, using one clay (porcelain), one colouring mineral and one single firing technique to create complex and distinctive surface colours and texture. Jack combines contemporary design with traditional processes and materials.",36.0,11.0,,Porcelain,Thrown,Signed,,
JD91Y783,915.0,Jack Doherty,Tall Vase,"This vase is wheel-thrown and altered with a bold simplicity of form, using one clay (porcelain), one colouring mineral and one single firing technique to create complex and distinctive surface colours and texture. Jack combines contemporary design with traditional processes and materials.",39.0,14.0,,Porcelain,Thrown,Signed,,
AP484Y18,350.0,Adela Powell,can form – tall brown with coastal mud,"This stoneware vessel is hand-built, the coloured and textured surface achieved by the abstract and gestural application of slips, glazes, organic and inorganic materials. Adela’s work is inspired by the weathering and erosion seen in coastal and river environments.",26.0,13.0,6.5,Stoneware,Hand Built,Signed,Electric,
AP484Y17,325.0,Adela Powell,can form – green brown coastal mud and porcelain,"This stoneware vessel is hand-built, the coloured and textured surface achieved by the abstract and gestural application of slips, glazes, organic and inorganic materials. Adela’s work is inspired by the weathering and erosion seen in coastal and river environments.",19.0,16.0,7.0,Stoneware,Hand Built,Signed,Electric,
AP484Y16,345.0,Adela Powell,can form – green brown with coastal mud,"This stoneware vessel is hand-built, the coloured and textured surface achieved by the abstract and gestural application of slips, glazes, organic and inorganic materials. Adela’s work is inspired by the weathering and erosion seen in coastal and river environments.",23.5,12.5,6.5,Stoneware,Hand Built,Signed,Electric,
JS314Y161,758.0,Jenny Southam,rusty scratchy cat,"This animated earthenware cat is hand-built and captures the charm, humour, and character of the cat.",27.0,30.0,12.0,Earthenware,Hand Built,Signed,,Slip Decoration
JS314Y165,488.0,Jenny Southam,orange feather cat,This animated earthenware cat is hand-built and captures the charm and character of the cat.,15.0,26.0,9.0,Earthenware,Hand Built,Signed,,Slip Decoration
JS314Y133,488.0,Jenny Southam,cat scratching tree,This animated gold lustred cat captures the charm and humour of the character of the cat.,29.0,28.0,15.0,Earthenware,Hand Built,Signed,,Slip Decoration
JS314Y125,122.0,Jenny Southam,towers,"This diminutive earthenware sculpture is hand-built, the positioning of the towers imbues the jaunty group with character and charm.",8.0,19.0,7.0,Earthenware,Hand Built,Signed,,Slip Decoration
JS314Y126,107.0,Jenny Southam,sixteen windows,"This diminutive earthenware sculpture is hand-built, with colourful slip decoration, imbuing an inanimate object with character and charm.",8.0,12.0,9.0,Earthenware,Hand Built,Signed,,Slip Decoration
JS314Y129,85.0,Jenny Southam,high rise,"This diminutive earthenware sculpture is hand-built, with colourful slip decoration, the placement of the tree imbues an inanimate object with character and charm.",10.0,11.5,9.5,Earthenware,Hand Built,Signed,,Slip Decoration
JS314Y140,171.0,Jenny Southam,dark house,"This diminutive earthenware sculpture is hand-built, with colourful slip decoration, creating a narrative with character and charm.",7.0,11.0,9.5,Earthenware,Hand Built,Signed,,Slip Decoration
JS314Y141,122.0,Jenny Southam,tower,"This diminutive earthenware sculpture is hand-built, with colourful slip decoration, the placement of the tree imbues an inanimate object with character and charm.",12.5,9.5,6.5,Earthenware,Hand Built,Signed,,Slip Decoration
JS314Y192,67.0,Jenny Southam,little bee,"This diminutive earthenware sculpture is hand-built, with colourful slip decoration, full of character and charm.",7.5,3.0,3.0,Earthenware,Hand Built,Signed,,Slip Decoration
JS314Y191,67.0,Jenny Southam,little bee,"This diminutive earthenware sculpture is hand-built, with colourful slip decoration, full of character and charm.",7.5,3.0,3.0,Earthenware,Hand Built,Signed,,Slip Decoration
JS314Y193,67.0,Jenny Southam,little bee,"This diminutive earthenware sculpture is hand-built, with colourful slip decoration, full of character and charm.",8.0,3.0,3.0,Earthenware,Hand Built,Signed,,Slip Decoration
JS314Y190,67.0,Jenny Southam,little bee,"This diminutive earthenware sculpture is hand-built, with colourful slip decoration, full of character and charm.",8.0,3.0,3.0,Earthenware,Hand Built,Signed,,Slip Decoration
JS314Y106,49.0,Jenny Southam,little tree,"This diminutive earthenware sculpture is hand-built, with colourful slip decoration, full of character and charm.",9.5,3.0,3.0,Earthenware,Hand Built,Signed,,Slip Decoration
JS314Y188,49.0,Jenny Southam,little tree,"This diminutive earthenware sculpture is hand-built, with colourful slip decoration, full of character and charm.",8.5,3.5,3.5,Earthenware,Hand Built,Signed,,Slip Decoration
JS314Y155,49.0,Jenny Southam,little tree,"This diminutive earthenware sculpture is hand-built, with colourful slip decoration, full of character and charm.",9.5,3.5,3.5,Earthenware,Hand Built,Signed,,Slip Decoration
JS314Y103,67.0,Jenny Southam,little bird,"This diminutive earthenware sculpture is hand-built, with colourful slip decoration, full of character and charm.",4.5,6.0,3.5,Earthenware,Hand Built,Signed,,Slip Decoration
JS314Y147,67.0,Jenny Southam,little bird,"This diminutive earthenware sculpture is hand-built, with colourful slip decoration, full of character and charm.",5.0,8.5,3.5,Earthenware,Hand Built,Signed,,Slip Decoration
JS314Y144,67.0,Jenny Southam,little bird,"This diminutive earthenware sculpture is hand-built, with colourful slip decoration, full of character and charm.",6.0,6.0,3.0,Earthenware,Hand Built,Signed,,Slip Decoration
BBH76Y127,488.0,Bev Bell-Hughes,rib pocket,This stoneware sculpture is hand-built and inspired by the natural forms and textures found in the land and seascape around Snowdonia near where Bev lives.,26.5,18.0,16.0,Stoneware,"Hand Built, Coil Built",Signed,,
BBH76Y130,305.0,Bev Bell-Hughes,sand pocket,This stoneware sculpture is hand-built and inspired by the natural forms and textures found in the land and seascape around Snowdonia near where Bev lives.,15.0,23.0,21.0,Stoneware,"Hand Built, Coil Built",Signed,,
BBH76Y128,488.0,Bev Bell-Hughes,rib pocket,This stoneware sculpture is hand-built and inspired by the natural forms and textures found in the land and seascape around Snowdonia near where Bev lives.,25.0,19.0,15.0,Stoneware,"Hand Built, Coil Built",Signed,,
HT473Y36,293.0,Hiro Takahashi,tree of life owl,"Tree of Life Owl is a hand-built sculpture inspired by Hiro’s fantastical imagination and her love of nature. The crown of this tree is decorated with oxides and green glaze and pierced with perforations allowing light to filter through, the textured trunk is decorated with oxides.",16.0,16.0,15.0,,Hand Built,Signed,,
HT473Y59,239.0,Hiro Takahashi,Playful Light,"Playful Light is a hand-built sculpture of a tree. It is inspired by Hiro’s fantastical imagination and her love of nature. The green glazed crown of this tree is imprinted with leaf textures and pierced with leaf-shaped perforations allowing light to filter through, the trunk and base are decorated with oxides.",15.0,10.0,9.5,,Hand Built,Signed,,
HT473Y60,239.0,Hiro Takahashi,Playful Light,"Playful Light is a hand-built sculpture of a tree on a wooden plinth. It is inspired by Hiro’s fantastical imagination and her love of nature. The blue glazed crown of this tree is pierced with leaf-shaped perforations allowing light to filter through, the trunk covered with creeping vines is decorated with oxides.",26.0,14.0,13.0,,Hand Built,Signed,,
HT473Y61,239.0,Hiro Takahashi,Playful Light,"Playful Light is a hand-built sculpture of a tree on a wooden plinth. It is inspired by Hiro’s fantastical imagination and her love of nature. The green glazed crown of this tree is pierced with leaf-shaped perforations allowing light to filter through, the trunk covered with creeping vines is decorated with oxides.",21.0,12.0,11.5,,Hand Built,Signed,,
HT473Y55,439.0,Hiro Takahashi,Allegorical Boat,"Allegorical Boat is inspired by Hiro’s fantastical imagination and her love of nature. This hand-built sculpture has intricate additions depicting leaves, organic matter, woodland undergrowth, is decorated with oxides and glazes, and underwent multiple firings.",17.0,22.0,11.0,,Hand Built,Signed,,
HT473Y69,439.0,Hiro Takahashi,Allegorical Boat,"Allegorical Boat is inspired by Hiro’s fantastical imagination and her love of nature. This hand-built sculpture has intricate additions depicting leaves, organic matter, woodland undergrowth, is decorated with oxides and glazes, and underwent multiple firings.",23.0,28.0,8.5,,Hand Built,Signed,,
HT473Y63,488.0,Hiro Takahashi,Soul House Minka,"Soul House is inspired by the old rural buildings from Hiro’s childhood walks with her grandmother in Japan. They are a manifestation of her sense of nostalgia for her childhood, loss of history in the name of modernisation, as well as her love of nature.",17.0,20.0,16.0,,Hand Built,Signed,,
